   jpnij     jpi     jpj     jpk  jpiglo  jpjglo
     328      27      24      40     398     898
NAREA nlci nlcj nldi nldj nlei nlej nimpp njmpp
    1   27   24    2    1   26   23   76    1
    2   27   24    2    1   26   23  101    1
    3   27   24    2    1   26   23  126    1
    4   27   24    2    1   26   23  151    1
    5   27   24    2    1   26   23  176    1
    6   27   24    2    1   26   23  201    1
    7   27   24    2    2   26   23   76   23
    8   27   24    2    2   26   23  101   23
    9   27   24    2    2   26   23  126   23
   10   27   24    2    2   26   23  151   23
   11   27   24    2    2   26   23  176   23
   12   27   24    2    2   26   23  201   23
   13   27   24    2    2   26   23  226   23
   14   27   24    2    2   26   23  101   45
   15   27   24    2    2   26   23  126   45
   16   27   24    2    2   26   23  151   45
   17   27   24    2    2   26   23  176   45
   18   27   24    2    2   26   23  201   45
   19   27   24    2    2   26   23  226   45
   20   27   24    2    2   26   23   76   67
   21   27   24    2    2   26   23  101   67
   22   27   24    2    2   26   23  126   67
   23   27   24    2    2   26   23  151   67
   24   27   24    2    2   26   23  176   67
   25   27   24    2    2   26   23  201   67
   26   27   24    2    2   26   23  226   67
   27   27   24    2    2   26   23  101   89
   28   27   24    2    2   26   23  126   89
   29   27   24    2    2   26   23  151   89
   30   27   24    2    2   26   23  201   89
   31   27   24    2    2   26   23  226   89
   32   27   24    2    2   26   23  251   89
   33   27   24    2    2   26   23  126  111
   34   27   24    2    2   26   23  151  111
   35   27   24    2    2   26   23  176  111
   36   27   24    2    2   26   23  201  111
   37   27   24    2    2   26   23  226  111
   38   27   24    2    2   26   23  251  111
   39   27   24    2    2   26   23  276  111
   40   26   24    2    2   25   23  301  111
   41   27   24    2    2   26   23  176  133
   42   27   24    2    2   26   23  201  133
   43   27   24    2    2   26   23  226  133
   44   27   24    2    2   26   23  251  133
   45   27   24    2    2   26   23  276  133
   46   26   24    2    2   25   23  301  133
   47   27   24    2    2   26   23  226  155
   48   27   24    2    2   26   23  251  155
   49   27   24    2    2   26   23  276  155
   50   26   24    2    2   25   23  301  155
   51   27   24    2    2   26   23  201  177
   52   27   24    2    2   26   23  226  177
   53   27   24    2    2   26   23  251  177
   54   27   24    2    2   26   23  276  177
   55   26   24    2    2   25   23  301  177
