   jpnij     jpi     jpj     jpk  jpiglo  jpjglo
     287      31      25      40     398     898
NAREA nlci nlcj nldi nldj nlei nlej nimpp njmpp
  144   30   25    2    2   29   24  341  392
  145   30   25    2    2   30   24  369  392
  146   31   25    1    2   30   24    1  415
  147   31   25    2    2   30   24   30  415
  148   30   25    2    2   29   24  201  415
  149   30   25    2    2   29   24  229  415
  150   30   25    2    2   29   24  257  415
  151   30   25    2    2   29   24  285  415
  152   30   25    2    2   29   24  313  415
  153   30   25    2    2   29   24  341  415
  154   30   25    2    2   30   24  369  415
  155   31   25    1    2   30   24    1  438
  156   30   25    2    2   29   24  201  438
  157   30   25    2    2   29   24  229  438
  158   30   25    2    2   29   24  257  438
  159   30   25    2    2   29   24  285  438
  160   30   25    2    2   29   24  313  438
  161   30   25    2    2   29   24  341  438
  162   30   25    2    2   30   24  369  438
  163   31   25    1    2   30   24    1  461
  164   30   25    2    2   29   24  201  461
  165   30   25    2    2   29   24  229  461
  166   30   25    2    2   29   24  257  461
  167   30   25    2    2   29   24  285  461
  168   30   25    2    2   29   24  313  461
  169   30   25    2    2   29   24  341  461
  170   30   25    2    2   30   24  369  461
  171   30   25    2    2   29   24  201  484
  172   30   25    2    2   29   24  229  484
  173   30   25    2    2   29   24  257  484
  174   30   25    2    2   29   24  285  484
  175   30   25    2    2   29   24  313  484
  176   30   25    2    2   29   24  341  484
  177   30   25    2    2   30   24  369  484
  178   30   25    2    2   29   24  173  507
  179   30   25    2    2   29   24  201  507
  180   30   25    2    2   29   24  229  507
  181   30   25    2    2   29   24  257  507
  182   30   25    2    2   29   24  285  507
  183   30   25    2    2   29   24  313  507
  184   30   25    2    2   29   24  341  507
  185   30   25    2    2   30   24  369  507
  186   30   25    2    2   29   24  145  530
  187   30   25    2    2   29   24  173  530
  188   30   25    2    2   29   24  201  530
  189   30   25    2    2   29   24  229  530
  190   30   25    2    2   29   24  257  530
  191   30   25    2    2   29   24  341  530
  192   30   25    2    2   30   24  369  530
  193   30   25    2    2   29   24  117  553
  194   30   25    2    2   29   24  145  553
  195   30   25    2    2   29   24  173  553
  196   30   25    2    2   29   24  201  553
  197   30   25    2    2   29   24  229  553
  198   30   25    2    2   29   24  117  576
  199   30   25    2    2   29   24  145  576
  200   30   25    2    2   29   24  173  576
  201   30   25    2    2   29   24  201  576
  202   30   25    2    2   29   24  229  576
  203   30   25    2    2   29   24  257  576
  204   30   25    2    2   29   24  285  576
  205   30   25    2    2   29   24  117  599
  206   30   25    2    2   29   24  145  599
  207   30   25    2    2   29   24  173  599
  208   30   25    2    2   29   24  201  599
  209   30   25    2    2   29   24  229  599
  210   30   25    2    2   29   24  257  599
  211   30   25    2    2   29   24  285  599
  212   30   25    2    2   29   24  117  622
  213   30   25    2    2   29   24  145  622
  214   30   25    2    2   29   24  173  622
  215   30   25    2    2   29   24  201  622
  216   30   25    2    2   29   24  229  622
  217   30   25    2    2   29   24  257  622
  218   30   25    2    2   29   24  285  622
  219   30   25    2    2   29   24  313  622
  220   30   25    2    2   29   24  117  645
  221   30   25    2    2   29   24  145  645
  222   30   25    2    2   29   24  173  645
  223   30   25    2    2   29   24  201  645
  224   30   25    2    2   29   24  285  645
  225   30   25    2    2   29   24  313  645
  226   30   25    2    2   29   24  341  645
  227   30   25    2    2   29   24  117  668
  228   30   25    2    2   29   24  145  668
  229   30   25    2    2   29   24  173  668
  230   30   25    2    2   29   24  201  668
  231   30   25    2    2   29   24  313  668
  232   30   25    2    2   29   24  341  668
  233   30   25    2    2   29   24  117  691
  234   30   25    2    2   29   24  145  691
  235   30   25    2    2   29   24  173  691
  236   30   25    2    2   29   24  313  691
  237   30   25    2    2   29   24  117  714
  238   30   25    2    2   29   24  145  714
  239   30   25    2    2   29   24  173  714
  240   30   25    2    2   29   24  201  714
  241   30   25    2    2   29   24  229  714
  242   30   25    2    2   29   24  117  737
  243   30   25    2    2   29   24  145  737
  244   30   25    2    2   29   24  173  737
  245   30   25    2    2   29   24  201  737
  246   30   25    2    2   29   24  229  737
  247   31   25    2    2   30   24   88  760
  248   30   25    2    2   29   24  117  760
  249   30   25    2    2   29   24  145  760
  250   30   25    2    2   29   24  173  760
  251   30   25    2    2   29   24  201  760
  252   30   25    2    2   29   24  229  760
  253   30   25    2    2   29   24  257  760
  254   30   25    2    2   29   24  285  760
  255   30   25    2    2   29   24  117  783
  256   30   25    2    2   29   24  145  783
  257   30   25    2    2   29   24  173  783
  258   30   25    2    2   29   24  201  783
  259   30   25    2    2   29   24  229  783
  260   30   25    2    2   29   24  257  783
  261   30   25    2    2   29   24  117  806
  262   30   25    2    2   29   24  145  806
  263   30   25    2    2   29   24  173  806
  264   30   25    2    2   29   24  201  806
  265   30   25    2    2   29   24  229  806
  266   31   25    2    2   30   24   59  829
  267   31   25    2    2   30   24   88  829
  268   30   25    2    2   29   24  117  829
  269   30   25    2    2   29   24  145  829
  270   30   25    2    2   29   24  173  829
  271   30   25    2    2   29   24  201  829
  272   30   25    2    2   29   24  229  829
  273   30   25    2    2   29   24  257  829
  274   31   25    2    2   30   24   59  852
  275   31   25    2    2   30   24   88  852
  276   30   25    2    2   29   24  117  852
  277   30   25    2    2   29   24  145  852
  278   30   25    2    2   29   24  229  852
  279   30   25    2    2   29   24  257  852
  280   31   24    2    2   30   24   30  875
  281   31   24    2    2   30   24   59  875
  282   31   24    2    2   30   24   88  875
  283   30   24    2    2   29   24  117  875
  284   30   24    2    2   29   24  145  875
  285   30   24    2    2   29   24  173  875
  286   30   24    2    2   29   24  257  875
  287   30   24    2    2   29   24  285  875
