   jpnij     jpi     jpj     jpk  jpiglo  jpjglo
     317      27      25      40     398     898
NAREA nlci nlcj nldi nldj nlei nlej nimpp njmpp
  176   26   25    2    2   25   24  325  438
  177   26   25    2    2   26   24  373  438
  178   27   25    1    2   26   24    1  461
  179   27   25    2    2   26   24  201  461
  180   27   25    2    2   26   24  226  461
  181   27   25    2    2   26   24  251  461
  182   27   25    2    2   26   24  276  461
  183   26   25    2    2   25   24  301  461
  184   26   25    2    2   25   24  325  461
  185   26   25    2    2   26   24  373  461
  186   27   25    2    2   26   24  201  484
  187   27   25    2    2   26   24  226  484
  188   27   25    2    2   26   24  251  484
  189   27   25    2    2   26   24  276  484
  190   26   25    2    2   25   24  301  484
  191   26   25    2    2   25   24  325  484
  192   26   25    2    2   25   24  349  484
  193   26   25    2    2   26   24  373  484
  194   27   25    2    2   26   24  176  507
  195   27   25    2    2   26   24  201  507
  196   27   25    2    2   26   24  226  507
  197   27   25    2    2   26   24  251  507
  198   27   25    2    2   26   24  276  507
  199   26   25    2    2   25   24  301  507
  200   26   25    2    2   25   24  325  507
  201   26   25    2    2   25   24  349  507
  202   26   25    2    2   26   24  373  507
  203   27   25    2    2   26   24  151  530
  204   27   25    2    2   26   24  176  530
  205   27   25    2    2   26   24  201  530
  206   27   25    2    2   26   24  226  530
  207   27   25    2    2   26   24  251  530
  208   26   25    2    2   25   24  349  530
  209   26   25    2    2   26   24  373  530
  210   27   25    2    2   26   24  126  553
  211   27   25    2    2   26   24  151  553
  212   27   25    2    2   26   24  176  553
  213   27   25    2    2   26   24  201  553
  214   27   25    2    2   26   24  226  553
  215   27   25    2    2   26   24  101  576
  216   27   25    2    2   26   24  126  576
  217   27   25    2    2   26   24  151  576
  218   27   25    2    2   26   24  176  576
  219   27   25    2    2   26   24  201  576
  220   27   25    2    2   26   24  226  576
  221   27   25    2    2   26   24  251  576
  222   27   25    2    2   26   24  276  576
  223   27   25    2    2   26   24  101  599
  224   27   25    2    2   26   24  126  599
  225   27   25    2    2   26   24  151  599
  226   27   25    2    2   26   24  176  599
  227   27   25    2    2   26   24  201  599
  228   27   25    2    2   26   24  226  599
  229   27   25    2    2   26   24  251  599
  230   27   25    2    2   26   24  276  599
  231   26   25    2    2   25   24  301  599
  232   27   25    2    2   26   24  101  622
  233   27   25    2    2   26   24  126  622
  234   27   25    2    2   26   24  151  622
  235   27   25    2    2   26   24  176  622
  236   27   25    2    2   26   24  201  622
  237   27   25    2    2   26   24  226  622
  238   27   25    2    2   26   24  251  622
  239   27   25    2    2   26   24  276  622
  240   26   25    2    2   25   24  301  622
  241   27   25    2    2   26   24  101  645
  242   27   25    2    2   26   24  126  645
  243   27   25    2    2   26   24  151  645
  244   27   25    2    2   26   24  176  645
  245   27   25    2    2   26   24  201  645
  246   27   25    2    2   26   24  276  645
  247   26   25    2    2   25   24  301  645
  248   26   25    2    2   25   24  325  645
  249   26   25    2    2   25   24  349  645
  250   27   25    2    2   26   24  126  668
  251   27   25    2    2   26   24  151  668
  252   27   25    2    2   26   24  176  668
  253   27   25    2    2   26   24  201  668
  254   26   25    2    2   25   24  325  668
  255   26   25    2    2   25   24  349  668
  256   27   25    2    2   26   24  101  691
  257   27   25    2    2   26   24  126  691
  258   27   25    2    2   26   24  151  691
  259   27   25    2    2   26   24  176  691
  260   26   25    2    2   25   24  325  691
  261   27   25    2    2   26   24  101  714
  262   27   25    2    2   26   24  126  714
  263   27   25    2    2   26   24  151  714
  264   27   25    2    2   26   24  176  714
  265   27   25    2    2   26   24  201  714
  266   27   25    2    2   26   24  226  714
  267   27   25    2    2   26   24  101  737
  268   27   25    2    2   26   24  126  737
  269   27   25    2    2   26   24  151  737
  270   27   25    2    2   26   24  176  737
  271   27   25    2    2   26   24  201  737
  272   27   25    2    2   26   24  226  737
  273   27   25    2    2   26   24  101  760
  274   27   25    2    2   26   24  126  760
  275   27   25    2    2   26   24  151  760
  276   27   25    2    2   26   24  176  760
  277   27   25    2    2   26   24  201  760
  278   27   25    2    2   26   24  226  760
  279   27   25    2    2   26   24  251  760
  280   27   25    2    2   26   24  276  760
  281   26   25    2    2   25   24  301  760
  282   27   25    2    2   26   24  101  783
  283   27   25    2    2   26   24  126  783
  284   27   25    2    2   26   24  151  783
  285   27   25    2    2   26   24  176  783
  286   27   25    2    2   26   24  201  783
  287   27   25    2    2   26   24  251  783
  288   27   25    2    2   26   24  101  806
  289   27   25    2    2   26   24  126  806
  290   27   25    2    2   26   24  151  806
  291   27   25    2    2   26   24  176  806
  292   27   25    2    2   26   24  201  806
  293   27   25    2    2   26   24  226  806
  294   27   25    2    2   26   24   76  829
  295   27   25    2    2   26   24  101  829
  296   27   25    2    2   26   24  126  829
  297   27   25    2    2   26   24  151  829
  298   27   25    2    2   26   24  176  829
  299   27   25    2    2   26   24  201  829
  300   27   25    2    2   26   24  226  829
  301   27   25    2    2   26   24  251  829
  302   27   25    2    2   26   24   51  852
  303   27   25    2    2   26   24   76  852
  304   27   25    2    2   26   24  101  852
  305   27   25    2    2   26   24  126  852
  306   27   25    2    2   26   24  151  852
  307   27   25    2    2   26   24  226  852
  308   27   25    2    2   26   24  251  852
  309   27   24    2    2   26   24   26  875
  310   27   24    2    2   26   24   51  875
  311   27   24    2    2   26   24   76  875
  312   27   24    2    2   26   24  101  875
  313   27   24    2    2   26   24  126  875
  314   27   24    2    2   26   24  151  875
  315   27   24    2    2   26   24  176  875
  316   27   24    2    2   26   24  251  875
  317   27   24    2    2   26   24  276  875
